ticker,model,metric,horizon,value
C,GARCH,Pearson r,5,0.006983196843330802
C,GARCH,QLIKE,5,7.370242042864643
C,GARCH,R2,5,-2.266680353045096
C,GARCH,RMSE,5,3.4234199328564343
C,GARCH,MAE,10,2.9124444126434024
C,GARCH,Pearson r,10,0.024563915040358028
C,GARCH,QLIKE,10,7.305150648249488
C,GARCH,R2,10,-2.1984181053730634
C,GARCH,RMSE,10,3.3992528885633955
C,GARCH,MAE,20,2.89995502386843
C,GARCH,Pearson r,20,0.03484365774190836
C,GARCH,QLIKE,20,7.28016576917575
C,GARCH,R2,20,-2.145619728715307
C,GARCH,RMSE,20,3.3794875436325738
C,ITransformer,MAE,1,2.6458891938719775
C,ITransformer,Pearson r,1,0.37444664967111824
C,ITransformer,QLIKE,1,0.346335206889541
C,ITransformer,R2,1,0.03807695533140831
C,ITransformer,RMSE,1,9.257640487224869
C,ITransformer,MAE,5,2.7907527765236235
C,ITransformer,Pearson r,5,0.21004264200449121
C,ITransformer,QLIKE,5,0.39653871640419347
C,ITransformer,R2,5,-0.01054735646058802
C,ITransformer,RMSE,5,9.52713455696782
C,ITransformer,MAE,10,2.844405178820067
C,ITransformer,Pearson r,10,0.14174197180072906
C,ITransformer,QLIKE,10,0.41193269114256376
C,ITransformer,R2,10,-0.022948555661542747
C,ITransformer,RMSE,10,9.596620149054075
C,ITransformer,MAE,20,2.883661013741317
C,ITransformer,Pearson r,20,0.09118316107137281
C,ITransformer,QLIKE,20,0.41818786279389525
C,ITransformer,R2,20,-0.030103659876658417
C,ITransformer,RMSE,20,9.633940369282929
C,Simple_KAN,MAE,1,2.6997130528445954
C,Simple_KAN,Pearson r,1,0.46558477696046335
C,Simple_KAN,QLIKE,1,0.2811275440580112
C,Simple_KAN,R2,1,0.2032446818732324
C,Simple_KAN,RMSE,1,8.425440814450193
C,Simple_KAN,MAE,5,2.862132647040167
C,Simple_KAN,Pearson r,5,0.2773442561215072
C,Simple_KAN,QLIKE,5,0.36911790942379824
C,Simple_KAN,R2,5,0.05857047929938464
C,Simple_KAN,RMSE,5,9.195553386829793
C,Simple_KAN,MAE,10,3.0183611103641472
C,Simple_KAN,Pearson r,10,0.16180151469707832
C,Simple_KAN,QLIKE,10,0.4212706979092766
C,Simple_KAN,R2,10,-0.014295158564047616
C,Simple_KAN,RMSE,10,9.555943747102491
C,Simple_KAN,MAE,20,2.868924424196695
C,Simple_KAN,Pearson r,20,0.04622947906140627
C,Simple_KAN,QLIKE,20,0.4297029281725326
C,Simple_KAN,R2,20,-0.03703086095784114
C,Simple_KAN,RMSE,20,9.666279066874038
C,Simple_LSTM,MAE,1,2.415490639878474
C,Simple_LSTM,Pearson r,1,0.5078649680599385
C,Simple_LSTM,QLIKE,1,0.24702838192158977
C,Simple_LSTM,R2,1,0.20333136349613623
C,Simple_LSTM,RMSE,1,8.424982486321271
C,Simple_LSTM,MAE,5,2.8352183571399316
C,Simple_LSTM,Pearson r,5,0.2800324285642833
C,Simple_LSTM,QLIKE,5,0.338507846941511
C,Simple_LSTM,R2,5,0.00673545008464338
C,Simple_LSTM,RMSE,5,9.445314684756738
C,Simple_LSTM,MAE,10,3.431801770136061
C,Simple_LSTM,Pearson r,10,0.14397821470534983
C,Simple_LSTM,QLIKE,10,0.3749711316654448
C,Simple_LSTM,R2,10,-0.5090048544227597
C,Simple_LSTM,RMSE,10,11.65565614341829
C,Simple_LSTM,MAE,20,3.222990870124922
C,Simple_LSTM,Pearson r,20,0.08498793574381934
C,Simple_LSTM,QLIKE,20,0.41858043863097755
C,Simple_LSTM,R2,20,-0.13411763740177252
C,Simple_LSTM,RMSE,20,10.108635595251208
C,Simple_MLP,MAE,1,2.703732635904394
C,Simple_MLP,Pearson r,1,0.5489425492536519
C,Simple_MLP,QLIKE,1,0.2840789165878255
C,Simple_MLP,R2,1,0.2826851496319833
C,Simple_MLP,RMSE,1,7.994384966562668
C,Simple_MLP,MAE,5,3.0331195585052866
C,Simple_MLP,Pearson r,5,0.2391571015369076
C,Simple_MLP,QLIKE,5,0.3875257625016825
C,Simple_MLP,R2,5,0.037286911229563624
C,Simple_MLP,RMSE,5,9.298917658727555
C,Simple_MLP,MAE,10,2.9044095583891942
C,Simple_MLP,Pearson r,10,0.10105090205593609
C,Simple_MLP,QLIKE,10,0.42340656482121436
C,Simple_MLP,R2,10,-0.022719391320781046
C,Simple_MLP,RMSE,10,9.595545155448674
C,Simple_MLP,MAE,20,2.9393470431353697
C,Simple_MLP,Pearson r,20,0.04439721405674449
C,Simple_MLP,QLIKE,20,0.4332855610688224
C,Simple_MLP,R2,20,-0.03276447187765319
C,Simple_MLP,RMSE,20,9.646374832402488
BTCUSDT,GARCH,MAE,1,10.581359627050517
BTCUSDT,GARCH,Pearson r,1,0.02852116100654515
BTCUSDT,GARCH,QLIKE,1,7.61046522129201
BTCUSDT,GARCH,R2,1,-22.367817852806834
BTCUSDT,GARCH,RMSE,1,13.10995766644431
BTCUSDT,GARCH,MAE,5,11.462169536156482
BTCUSDT,GARCH,Pearson r,5,0.04989208875779757
BTCUSDT,GARCH,QLIKE,5,7.593758654433612
BTCUSDT,GARCH,R2,5,-25.936162644261362
BTCUSDT,GARCH,RMSE,5,14.05649550155726
BTCUSDT,GARCH,MAE,10,12.160213506416623
BTCUSDT,GARCH,Pearson r,10,0.043658762554443925
BTCUSDT,GARCH,QLIKE,10,7.602871775032997
BTCUSDT,GARCH,R2,10,-31.112684552953397
BTCUSDT,GARCH,RMSE,10,15.322182933266612
BTCUSDT,GARCH,MAE,20,13.009846974185985
BTCUSDT,GARCH,Pearson r,20,0.02692166209781875
BTCUSDT,GARCH,QLIKE,20,7.624235102624317
BTCUSDT,GARCH,R2,20,-41.05406395371397
BTCUSDT,GARCH,RMSE,20,17.526013651397093
BTCUSDT,ITransformer,MAE,1,4.568197291789278
BTCUSDT,ITransformer,Pearson r,1,0.2327966367523753
BTCUSDT,ITransformer,QLIKE,1,0.3608000065751506
BTCUSDT,ITransformer,R2,1,0.010904327076469378
BTCUSDT,ITransformer,RMSE,1,9.135727983373474
BTCUSDT,ITransformer,MAE,5,4.653337348174052
BTCUSDT,ITransformer,Pearson r,5,0.09558021327548233
BTCUSDT,ITransformer,QLIKE,5,0.37417336629321324
BTCUSDT,ITransformer,R2,5,-0.008461640968171924
BTCUSDT,ITransformer,RMSE,5,9.223923871533195
BTCUSDT,ITransformer,MAE,10,4.697653398068337
BTCUSDT,ITransformer,Pearson r,10,0.029499301658026292
BTCUSDT,ITransformer,QLIKE,10,0.38041279162913705
BTCUSDT,ITransformer,R2,10,-0.01632900811856075
BTCUSDT,ITransformer,RMSE,10,9.2609478464644
BTCUSDT,ITransformer,MAE,20,4.7407758515056155
BTCUSDT,ITransformer,Pearson r,20,-0.041870687858082456
BTCUSDT,ITransformer,QLIKE,20,0.3851836873929416
BTCUSDT,ITransformer,R2,20,-0.023895498628145218
BTCUSDT,ITransformer,RMSE,20,9.293716038024783
BTCUSDT,Simple_KAN,MAE,1,3.931521074700865
BTCUSDT,Simple_KAN,Pearson r,1,0.4105395872082556
BTCUSDT,Simple_KAN,QLIKE,1,0.2434452611057297
BTCUSDT,Simple_KAN,R2,1,0.11238882619882451
BTCUSDT,Simple_KAN,RMSE,1,8.65436861988126
BTCUSDT,Simple_KAN,MAE,5,4.448532708321608
BTCUSDT,Simple_KAN,Pearson r,5,0.23119250778010883
BTCUSDT,Simple_KAN,QLIKE,5,0.3478323467223837
BTCUSDT,Simple_KAN,R2,5,0.006071406932194101
BTCUSDT,Simple_KAN,RMSE,5,9.157219203721207
BTCUSDT,Simple_KAN,MAE,10,4.647751865808916
BTCUSDT,Simple_KAN,Pearson r,10,0.12390179478158672
BTCUSDT,Simple_KAN,QLIKE,10,0.38363133945716554
BTCUSDT,Simple_KAN,R2,10,-0.04987985868293232
BTCUSDT,Simple_KAN,RMSE,10,9.41256698308613
BTCUSDT,Simple_KAN,MAE,20,4.842995423081097
BTCUSDT,Simple_KAN,Pearson r,20,0.0586598528201786
BTCUSDT,Simple_KAN,QLIKE,20,0.4030622261657741
BTCUSDT,Simple_KAN,R2,20,-0.059378684042894925
BTCUSDT,Simple_KAN,RMSE,20,9.453381771108353
BTCUSDT,Simple_LSTM,MAE,1,4.171120486225065
BTCUSDT,Simple_LSTM,Pearson r,1,0.346521519982745
BTCUSDT,Simple_LSTM,QLIKE,1,0.28129081282574536
BTCUSDT,Simple_LSTM,R2,1,0.05064617819040329
BTCUSDT,Simple_LSTM,RMSE,1,8.950309647107291
BTCUSDT,Simple_LSTM,MAE,5,4.2315449397028235
BTCUSDT,Simple_LSTM,Pearson r,5,0.2607234181658347
BTCUSDT,Simple_LSTM,QLIKE,5,0.32454568939485123
BTCUSDT,Simple_LSTM,R2,5,0.023611137808970173
BTCUSDT,Simple_LSTM,RMSE,5,9.076061426216016
BTCUSDT,Simple_LSTM,MAE,10,4.366574685168734
BTCUSDT,Simple_LSTM,Pearson r,10,0.19853288099259275
BTCUSDT,Simple_LSTM,QLIKE,10,0.35700106759698735
BTCUSDT,Simple_LSTM,R2,10,-0.04130575556461746
BTCUSDT,Simple_LSTM,RMSE,10,9.374053162445122
BTCUSDT,Simple_LSTM,MAE,20,5.884453600730288
BTCUSDT,Simple_LSTM,Pearson r,20,0.10196345945586324
BTCUSDT,Simple_LSTM,QLIKE,20,0.4848016234160236
BTCUSDT,Simple_LSTM,R2,20,-0.22101736611222744
BTCUSDT,Simple_LSTM,RMSE,20,10.148982470370843
BTCUSDT,Simple_MLP,MAE,1,4.187087503168362
BTCUSDT,Simple_MLP,Pearson r,1,0.3479053613353356
BTCUSDT,Simple_MLP,QLIKE,1,0.27176851333523033
BTCUSDT,Simple_MLP,R2,1,0.023957844800775008
BTCUSDT,Simple_MLP,RMSE,1,9.075243710803218
BTCUSDT,Simple_MLP,MAE,5,4.548116167707191
BTCUSDT,Simple_MLP,Pearson r,5,0.2349478838945297
BTCUSDT,Simple_MLP,QLIKE,5,0.3367554211270811
BTCUSDT,Simple_MLP,R2,5,-0.08203470481999853
BTCUSDT,Simple_MLP,RMSE,5,9.554470268855423
BTCUSDT,Simple_MLP,MAE,10,4.574250356150146
BTCUSDT,Simple_MLP,Pearson r,10,0.18976556823875573
BTCUSDT,Simple_MLP,QLIKE,10,0.3651601115196056
BTCUSDT,Simple_MLP,R2,10,-0.0769515575203743
BTCUSDT,Simple_MLP,RMSE,10,9.53314858594856
BTCUSDT,Simple_MLP,MAE,20,4.601800423391988
BTCUSDT,Simple_MLP,Pearson r,20,0.12191742669705147
BTCUSDT,Simple_MLP,QLIKE,20,0.37311065783761577
BTCUSDT,Simple_MLP,R2,20,-0.10808746890989473
BTCUSDT,Simple_MLP,RMSE,20,9.668266295069406
GOLD,GARCH,MAE,1,0.9528362833552807
GOLD,GARCH,Pearson r,1,-0.016528029868339365
GOLD,GARCH,QLIKE,1,7.512092991219307
GOLD,GARCH,R2,1,-0.9567256935275623
GOLD,GARCH,RMSE,1,1.178644580412061
GOLD,GARCH,MAE,5,0.9552866903946555
GOLD,GARCH,Pearson r,5,-0.003564816552356847
GOLD,GARCH,QLIKE,5,7.490821750015945
GOLD,GARCH,R2,5,-0.9515221976044377
GOLD,GARCH,RMSE,5,1.1794013740768867
GOLD,GARCH,MAE,10,0.9615936089768088
GOLD,GARCH,Pearson r,10,0.005136741959567619
GOLD,GARCH,QLIKE,10,7.497310755046209
GOLD,GARCH,R2,10,-0.955370726883453
GOLD,GARCH,RMSE,10,1.1834065839549266
GOLD,GARCH,MAE,20,0.9732430520971934
GOLD,GARCH,Pearson r,20,0.0029034099738093383
GOLD,GARCH,QLIKE,20,7.5325027329737475
GOLD,GARCH,R2,20,-0.9750357903077582
GOLD,GARCH,RMSE,20,1.1946055223138892
GOLD,ITransformer,MAE,1,0.46983714424831097
GOLD,ITransformer,Pearson r,1,0.31732393504690687
GOLD,ITransformer,QLIKE,1,0.4901777629370332
GOLD,ITransformer,R2,1,-0.3327681440863184
GOLD,ITransformer,RMSE,1,0.7565324209190922
GOLD,ITransformer,MAE,5,0.4805077168375913
GOLD,ITransformer,Pearson r,5,0.25031910042060573
GOLD,ITransformer,QLIKE,5,0.5053298413845011
GOLD,ITransformer,R2,5,-0.37256129039329533
GOLD,ITransformer,RMSE,5,0.7691590969950339
GOLD,ITransformer,MAE,10,0.4867174605097557
GOLD,ITransformer,Pearson r,10,0.2079605711052058
GOLD,ITransformer,QLIKE,10,0.5197115386358018
GOLD,ITransformer,R2,10,-0.388762304915798
GOLD,ITransformer,RMSE,10,0.7780366402619366
GOLD,ITransformer,MAE,20,0.49832607838948767
GOLD,ITransformer,Pearson r,20,0.12970564287741104
GOLD,ITransformer,QLIKE,20,0.538747135440696
GOLD,ITransformer,R2,20,-0.41904473242378604
GOLD,ITransformer,RMSE,20,0.792342650397752
GOLD,Simple_KAN,MAE,1,0.2886243011088961
GOLD,Simple_KAN,Pearson r,1,0.5942124042085805
GOLD,Simple_KAN,QLIKE,1,0.5443255221754655
GOLD,Simple_KAN,R2,1,0.3102985902052793
GOLD,Simple_KAN,RMSE,1,0.5442278963346631
GOLD,Simple_KAN,MAE,5,0.30684668073887683
GOLD,Simple_KAN,Pearson r,5,0.5040682150139767
GOLD,Simple_KAN,QLIKE,5,0.44368663699806965
GOLD,Simple_KAN,R2,5,0.242446247940321
GOLD,Simple_KAN,RMSE,5,0.5714221019540212
GOLD,Simple_KAN,MAE,10,0.31602896992860446
GOLD,Simple_KAN,Pearson r,10,0.4999184651574767
GOLD,Simple_KAN,QLIKE,10,0.4927698382720045
GOLD,Simple_KAN,R2,10,0.2065659502442796
GOLD,Simple_KAN,RMSE,10,0.5880869020370189
GOLD,Simple_KAN,MAE,20,0.342879898459294
GOLD,Simple_KAN,Pearson r,20,0.4149660348554859
GOLD,Simple_KAN,QLIKE,20,0.5822420252260779
GOLD,Simple_KAN,R2,20,0.10853621508914757
GOLD,Simple_KAN,RMSE,20,0.6280104109489616
GOLD,Simple_LSTM,MAE,1,0.2652081702131477
GOLD,Simple_LSTM,Pearson r,1,0.6089785522380082
GOLD,Simple_LSTM,QLIKE,1,0.39390787950935996
GOLD,Simple_LSTM,R2,1,0.3566980253717419
GOLD,Simple_LSTM,RMSE,1,0.5256028176253037
GOLD,Simple_LSTM,MAE,5,0.28276023733528427
GOLD,Simple_LSTM,Pearson r,5,0.5435270869258023
GOLD,Simple_LSTM,QLIKE,5,0.48609094533633773
GOLD,Simple_LSTM,R2,5,0.25185136381930096
GOLD,Simple_LSTM,RMSE,5,0.5678638884048662
GOLD,Simple_LSTM,MAE,10,0.30400986234998345
GOLD,Simple_LSTM,Pearson r,10,0.4737117432951765
GOLD,Simple_LSTM,QLIKE,10,0.5419410166281536
GOLD,Simple_LSTM,R2,10,0.20635603539654157
GOLD,Simple_LSTM,RMSE,10,0.5881646904862292
GOLD,Simple_LSTM,MAE,20,0.3302257949961676
GOLD,Simple_LSTM,Pearson r,20,0.3685767453591534
GOLD,Simple_LSTM,QLIKE,20,0.6817958267740014
GOLD,Simple_LSTM,R2,20,0.04204434895642328
GOLD,Simple_LSTM,RMSE,20,0.6510100495406124
GOLD,Simple_MLP,MAE,1,0.2985561977972658
GOLD,Simple_MLP,Pearson r,1,0.5473818994145617
GOLD,Simple_MLP,QLIKE,1,0.36774308856919213
GOLD,Simple_MLP,R2,1,0.23805214868097435
GOLD,Simple_MLP,RMSE,1,0.5720221774201396
GOLD,Simple_MLP,MAE,5,0.30986209087611555
GOLD,Simple_MLP,Pearson r,5,0.4909419151156457
GOLD,Simple_MLP,QLIKE,5,0.5095869584392844
GOLD,Simple_MLP,R2,5,0.21684566679596162
GOLD,Simple_MLP,RMSE,5,0.5809971275355232
GOLD,Simple_MLP,MAE,10,0.31604426100539446
GOLD,Simple_MLP,Pearson r,10,0.4439866383050284
GOLD,Simple_MLP,QLIKE,10,0.5629980058282661
GOLD,Simple_MLP,R2,10,0.14673918497577
GOLD,Simple_MLP,RMSE,10,0.6098555642741905
GOLD,Simple_MLP,MAE,20,0.34246236796844964
GOLD,Simple_MLP,Pearson r,20,0.3535970920465812
GOLD,Simple_MLP,QLIKE,20,0.5566821557398873
GOLD,Simple_MLP,R2,20,0.034796181287767625
GOLD,Simple_MLP,RMSE,20,0.6534682729293841
SP500,GARCH,MAE,1,0.9646321043761918
SP500,GARCH,Pearson r,1,0.010439720181995907
SP500,GARCH,QLIKE,1,7.309366655996673
SP500,GARCH,R2,1,-4.540694229118777
SP500,GARCH,RMSE,1,2.2177329497953853
SP500,GARCH,MAE,5,0.9631994426289188
SP500,GARCH,Pearson r,5,0.02573921385261251
SP500,GARCH,QLIKE,5,7.327924754362857
SP500,GARCH,R2,5,-4.020409458848689
SP500,GARCH,RMSE,5,2.1129083854675805
SP500,GARCH,MAE,10,0.958098437946964
SP500,GARCH,Pearson r,10,0.038548336791272696
SP500,GARCH,QLIKE,10,7.347555566427437
SP500,GARCH,R2,10,-3.512685527996621
SP500,GARCH,RMSE,10,2.0025011378809983
SP500,GARCH,MAE,20,0.9374161112010538
SP500,GARCH,Pearson r,20,0.04548782487686105
SP500,GARCH,QLIKE,20,7.33391371017069
SP500,GARCH,R2,20,-2.796084103179272
SP500,GARCH,RMSE,20,1.8370628460537377
SP500,ITransformer,MAE,1,0.6116001312538382
SP500,ITransformer,Pearson r,1,0.3861710575994146
SP500,ITransformer,QLIKE,1,0.7087170557498516
SP500,ITransformer,R2,1,0.12007411288820968
SP500,ITransformer,RMSE,1,2.6562336224203524
SP500,ITransformer,MAE,5,0.6439051679351923
SP500,ITransformer,Pearson r,5,0.18132911517667027
SP500,ITransformer,QLIKE,5,0.8259293368459277
SP500,ITransformer,R2,5,0.006448162519683498
SP500,ITransformer,RMSE,5,2.8226785531590304
SP500,ITransformer,MAE,10,0.6550398513044707
SP500,ITransformer,Pearson r,10,0.11230384856977148
SP500,ITransformer,QLIKE,10,0.8954249505606323
SP500,ITransformer,R2,10,-0.01954227559233246
SP500,ITransformer,RMSE,10,2.8595532095092415
SP500,ITransformer,MAE,20,0.6639759928129111
SP500,ITransformer,Pearson r,20,0.0544711720135463
SP500,ITransformer,QLIKE,20,0.9295626445669898
SP500,ITransformer,R2,20,-0.04225659554478178
SP500,ITransformer,RMSE,20,2.8914031581453408
SP500,Simple_KAN,MAE,1,0.49997044405869556
SP500,Simple_KAN,Pearson r,1,0.6540300010524833
SP500,Simple_KAN,QLIKE,1,0.4719181636936042
SP500,Simple_KAN,R2,1,0.2838983251282008
SP500,Simple_KAN,RMSE,1,2.396241399142247
SP500,Simple_KAN,MAE,5,0.7904320211031592
SP500,Simple_KAN,Pearson r,5,0.25139463005990614
SP500,Simple_KAN,QLIKE,5,0.7310429795647825
SP500,Simple_KAN,R2,5,-0.7509194329125144
SP500,Simple_KAN,RMSE,5,3.7471341331329175
SP500,Simple_KAN,MAE,10,0.8555802090602194
SP500,Simple_KAN,Pearson r,10,0.15839600656108216
SP500,Simple_KAN,QLIKE,10,0.8897974775816412
SP500,Simple_KAN,R2,10,-0.6604752596759977
SP500,Simple_KAN,RMSE,10,3.649318488926365
SP500,Simple_KAN,MAE,20,0.9075908927443875
SP500,Simple_KAN,Pearson r,20,0.1079111586310187
SP500,Simple_KAN,QLIKE,20,0.872193318817963
SP500,Simple_KAN,R2,20,-0.7567767629416275
SP500,Simple_KAN,RMSE,20,3.7538733334464753
SP500,Simple_LSTM,MAE,1,0.4693312318047714
SP500,Simple_LSTM,Pearson r,1,0.5845455398408346
SP500,Simple_LSTM,QLIKE,1,0.38687065917285735
SP500,Simple_LSTM,R2,1,0.2586827617059404
SP500,Simple_LSTM,RMSE,1,2.438064954876604
SP500,Simple_LSTM,MAE,5,0.6705130599447816
SP500,Simple_LSTM,Pearson r,5,0.3209062961564838
SP500,Simple_LSTM,QLIKE,5,0.7212240170756798
SP500,Simple_LSTM,R2,5,-0.2123216595066506
SP500,Simple_LSTM,RMSE,5,3.1179926725274743
SP500,Simple_LSTM,MAE,10,0.6418725584328993
SP500,Simple_LSTM,Pearson r,10,0.24878130940585308
SP500,Simple_LSTM,QLIKE,10,0.8473367786364565
SP500,Simple_LSTM,R2,10,0.0194934228894863
SP500,Simple_LSTM,RMSE,10,2.8042764086649994
SP500,Simple_LSTM,MAE,20,0.6902401287233352
SP500,Simple_LSTM,Pearson r,20,0.2174092168285005
SP500,Simple_LSTM,QLIKE,20,0.9488190043520871
SP500,Simple_LSTM,R2,20,0.03961494646596786
SP500,Simple_LSTM,RMSE,20,2.7755178278591424
SP500,Simple_MLP,MAE,1,0.5196765678420021
SP500,Simple_MLP,Pearson r,1,0.6155240949511891
SP500,Simple_MLP,QLIKE,1,0.5436714766047875
SP500,Simple_MLP,R2,1,0.32840601706134964
SP500,Simple_MLP,RMSE,1,2.3205804040800233
SP500,Simple_MLP,MAE,5,0.6148447826108032
SP500,Simple_MLP,Pearson r,5,0.4134201863115551
SP500,Simple_MLP,QLIKE,5,1.0159279823393685
SP500,Simple_MLP,R2,5,0.15753638496913935
SP500,Simple_MLP,RMSE,5,2.5992121873470166
SP500,Simple_MLP,MAE,10,0.6950727310312786
SP500,Simple_MLP,Pearson r,10,0.2309915406783631
SP500,Simple_MLP,QLIKE,10,0.9434335708045899
SP500,Simple_MLP,R2,10,-0.02000293406980358
SP500,Simple_MLP,RMSE,10,2.860199150681538
SP500,Simple_MLP,MAE,20,0.703335740706632
SP500,Simple_MLP,Pearson r,20,0.1663318703674862
SP500,Simple_MLP,QLIKE,20,0.8674373880892813
SP500,Simple_MLP,R2,20,-0.019545435895171437
SP500,Simple_MLP,RMSE,20,2.8597272742125517
